from_lon,from_lat,to_lon,to_lat,google_maps_transit_url,travel_time,wait_time
9.1034,39.235,9.117199999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.235%2C9.1034&destination=39.22%2C9.117199999999999&travelmode=transit&departure_time=1760522400",23,4.4
9.1034,39.235,9.1184,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.235%2C9.1034&destination=39.22%2C9.1184&travelmode=transit&departure_time=1760522400",24,4.4
9.1034,39.235,9.1196,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.235%2C9.1034&destination=39.22%2C9.1196&travelmode=transit&departure_time=1760522400",27,4.4
9.1034,39.235,9.1208,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.235%2C9.1034&destination=39.22%2C9.1208&travelmode=transit&departure_time=1760522400",28,4.4
9.104600000000001,39.235,9.11,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.235%2C9.104600000000001&destination=39.22%2C9.11&travelmode=transit&departure_time=1760522400",25,5.85
9.104600000000001,39.235,9.1112,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.235%2C9.104600000000001&destination=39.22%2C9.1112&travelmode=transit&departure_time=1760522400",27,1.1
9.104600000000001,39.235,9.1124,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.235%2C9.104600000000001&destination=39.22%2C9.1124&travelmode=transit&departure_time=1760522400",24,1.1
9.104600000000001,39.235,9.1136,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.235%2C9.104600000000001&destination=39.22%2C9.1136&travelmode=transit&departure_time=1760522400",24,1.1
9.104600000000001,39.235,9.114799999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.235%2C9.104600000000001&destination=39.22%2C9.114799999999999&travelmode=transit&departure_time=1760522400",28,1.1
9.104600000000001,39.235,9.116,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.235%2C9.104600000000001&destination=39.22%2C9.116&travelmode=transit&departure_time=1760522400",26,1.1
9.104600000000001,39.235,9.117199999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.235%2C9.104600000000001&destination=39.22%2C9.117199999999999&travelmode=transit&departure_time=1760522400",24,3.8833333333333333
9.104600000000001,39.235,9.1184,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.235%2C9.104600000000001&destination=39.22%2C9.1184&travelmode=transit&departure_time=1760522400",24,3.8833333333333333
9.104600000000001,39.235,9.1196,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.235%2C9.104600000000001&destination=39.22%2C9.1196&travelmode=transit&departure_time=1760522400",26,3.8833333333333333
9.104600000000001,39.235,9.1208,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.235%2C9.104600000000001&destination=39.22%2C9.1208&travelmode=transit&departure_time=1760522400",27,3.8833333333333333
9.1058,39.235,9.11,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.235%2C9.1058&destination=39.22%2C9.11&travelmode=transit&departure_time=1760522400",24,3.4833333333333334
9.1058,39.235,9.1112,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.235%2C9.1058&destination=39.22%2C9.1112&travelmode=transit&departure_time=1760522400",30,1.0833333333333333
9.1058,39.235,9.1124,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.235%2C9.1058&destination=39.22%2C9.1124&travelmode=transit&departure_time=1760522400",27,1.0833333333333333
9.1058,39.235,9.1136,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.235%2C9.1058&destination=39.22%2C9.1136&travelmode=transit&departure_time=1760522400",27,1.0833333333333333
9.1058,39.235,9.114799999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.235%2C9.1058&destination=39.22%2C9.114799999999999&travelmode=transit&departure_time=1760522400",28,4.15
9.1058,39.235,9.116,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.235%2C9.1058&destination=39.22%2C9.116&travelmode=transit&departure_time=1760522400",26,4.15
9.1058,39.235,9.117199999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.235%2C9.1058&destination=39.22%2C9.117199999999999&travelmode=transit&departure_time=1760522400",23,4.15
9.1058,39.235,9.1184,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.235%2C9.1058&destination=39.22%2C9.1184&travelmode=transit&departure_time=1760522400",23,4.15
9.1058,39.235,9.1196,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.235%2C9.1058&destination=39.22%2C9.1196&travelmode=transit&departure_time=1760522400",25,4.15
9.1058,39.235,9.1208,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.235%2C9.1058&destination=39.22%2C9.1208&travelmode=transit&departure_time=1760522400",26,4.15
9.095,39.236000000000004,9.11,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.095&destination=39.22%2C9.11&travelmode=transit&departure_time=1760522400",25,1.1833333333333333
9.095,39.236000000000004,9.1112,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.095&destination=39.22%2C9.1112&travelmode=transit&departure_time=1760522400",31,1.05
9.095,39.236000000000004,9.1124,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.095&destination=39.22%2C9.1124&travelmode=transit&departure_time=1760522400",28,1.05
9.095,39.236000000000004,9.1136,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.095&destination=39.22%2C9.1136&travelmode=transit&departure_time=1760522400",28,1.05
9.095,39.236000000000004,9.114799999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.095&destination=39.22%2C9.114799999999999&travelmode=transit&departure_time=1760522400",34,1.05
9.095,39.236000000000004,9.116,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.095&destination=39.22%2C9.116&travelmode=transit&departure_time=1760522400",32,1.05
9.095,39.236000000000004,9.117199999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.095&destination=39.22%2C9.117199999999999&travelmode=transit&departure_time=1760522400",33,3.8333333333333335
9.095,39.236000000000004,9.1184,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.095&destination=39.22%2C9.1184&travelmode=transit&departure_time=1760522400",34,3.8333333333333335
9.095,39.236000000000004,9.1196,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.095&destination=39.22%2C9.1196&travelmode=transit&departure_time=1760522400",37,3.8333333333333335
9.095,39.236000000000004,9.1208,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.095&destination=39.22%2C9.1208&travelmode=transit&departure_time=1760522400",36,7.666666666666667
9.096200000000001,39.236000000000004,9.11,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.096200000000001&destination=39.22%2C9.11&travelmode=transit&departure_time=1760522400",24,1.15
9.096200000000001,39.236000000000004,9.1112,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.096200000000001&destination=39.22%2C9.1112&travelmode=transit&departure_time=1760522400",30,1.0666666666666667
9.096200000000001,39.236000000000004,9.1124,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.096200000000001&destination=39.22%2C9.1124&travelmode=transit&departure_time=1760522400",27,1.0666666666666667
9.096200000000001,39.236000000000004,9.1136,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.096200000000001&destination=39.22%2C9.1136&travelmode=transit&departure_time=1760522400",27,1.0666666666666667
9.096200000000001,39.236000000000004,9.114799999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.096200000000001&destination=39.22%2C9.114799999999999&travelmode=transit&departure_time=1760522400",32,1.0666666666666667
9.096200000000001,39.236000000000004,9.116,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.096200000000001&destination=39.22%2C9.116&travelmode=transit&departure_time=1760522400",30,1.0666666666666667
9.096200000000001,39.236000000000004,9.117199999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.096200000000001&destination=39.22%2C9.117199999999999&travelmode=transit&departure_time=1760522400",29,3.85
9.096200000000001,39.236000000000004,9.1184,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.096200000000001&destination=39.22%2C9.1184&travelmode=transit&departure_time=1760522400",29,3.85
9.096200000000001,39.236000000000004,9.1196,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.096200000000001&destination=39.22%2C9.1196&travelmode=transit&departure_time=1760522400",32,3.85
9.096200000000001,39.236000000000004,9.1208,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.096200000000001&destination=39.22%2C9.1208&travelmode=transit&departure_time=1760522400",33,7.683333333333334
9.0974,39.236000000000004,9.11,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.0974&destination=39.22%2C9.11&travelmode=transit&departure_time=1760522400",24,1.0333333333333334
9.0974,39.236000000000004,9.1112,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.0974&destination=39.22%2C9.1112&travelmode=transit&departure_time=1760522400",28,1.0166666666666666
9.0974,39.236000000000004,9.1124,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.0974&destination=39.22%2C9.1124&travelmode=transit&departure_time=1760522400",25,1.0166666666666666
9.0974,39.236000000000004,9.1136,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.0974&destination=39.22%2C9.1136&travelmode=transit&departure_time=1760522400",25,1.0166666666666666
9.0974,39.236000000000004,9.114799999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.0974&destination=39.22%2C9.114799999999999&travelmode=transit&departure_time=1760522400",30,1.0166666666666666
9.0974,39.236000000000004,9.116,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.0974&destination=39.22%2C9.116&travelmode=transit&departure_time=1760522400",28,1.0166666666666666
9.0974,39.236000000000004,9.117199999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.0974&destination=39.22%2C9.117199999999999&travelmode=transit&departure_time=1760522400",27,3.8
9.0974,39.236000000000004,9.1184,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.0974&destination=39.22%2C9.1184&travelmode=transit&departure_time=1760522400",27,3.8
9.0974,39.236000000000004,9.1196,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.0974&destination=39.22%2C9.1196&travelmode=transit&departure_time=1760522400",30,3.8
9.0974,39.236000000000004,9.1208,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.0974&destination=39.22%2C9.1208&travelmode=transit&departure_time=1760522400",32,4.566666666666666
9.098600000000001,39.236000000000004,9.11,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.098600000000001&destination=39.22%2C9.11&travelmode=transit&departure_time=1760522400",22,1.1333333333333333
9.098600000000001,39.236000000000004,9.1112,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.098600000000001&destination=39.22%2C9.1112&travelmode=transit&departure_time=1760522400",24,1.1333333333333333
9.098600000000001,39.236000000000004,9.1124,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.098600000000001&destination=39.22%2C9.1124&travelmode=transit&departure_time=1760522400",21,1.1333333333333333
9.098600000000001,39.236000000000004,9.1136,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.098600000000001&destination=39.22%2C9.1136&travelmode=transit&departure_time=1760522400",21,1.1333333333333333
9.098600000000001,39.236000000000004,9.114799999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.098600000000001&destination=39.22%2C9.114799999999999&travelmode=transit&departure_time=1760522400",26,1.1333333333333333
9.098600000000001,39.236000000000004,9.116,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.098600000000001&destination=39.22%2C9.116&travelmode=transit&departure_time=1760522400",24,1.1333333333333333
9.098600000000001,39.236000000000004,9.117199999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.098600000000001&destination=39.22%2C9.117199999999999&travelmode=transit&departure_time=1760522400",23,4.2
9.098600000000001,39.236000000000004,9.1184,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.098600000000001&destination=39.22%2C9.1184&travelmode=transit&departure_time=1760522400",24,4.2
9.098600000000001,39.236000000000004,9.1196,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.098600000000001&destination=39.22%2C9.1196&travelmode=transit&departure_time=1760522400",27,4.2
9.098600000000001,39.236000000000004,9.1208,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.098600000000001&destination=39.22%2C9.1208&travelmode=transit&departure_time=1760522400",29,4.2
9.0998,39.236000000000004,9.11,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.0998&destination=39.22%2C9.11&travelmode=transit&departure_time=1760522400",23,1.0666666666666667
9.0998,39.236000000000004,9.1112,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.0998&destination=39.22%2C9.1112&travelmode=transit&departure_time=1760522400",22,1.0833333333333333
9.0998,39.236000000000004,9.1124,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.0998&destination=39.22%2C9.1124&travelmode=transit&departure_time=1760522400",19,1.0833333333333333
9.0998,39.236000000000004,9.1136,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.0998&destination=39.22%2C9.1136&travelmode=transit&departure_time=1760522400",19,1.0833333333333333
9.0998,39.236000000000004,9.114799999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.0998&destination=39.22%2C9.114799999999999&travelmode=transit&departure_time=1760522400",24,1.0833333333333333
9.0998,39.236000000000004,9.116,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.0998&destination=39.22%2C9.116&travelmode=transit&departure_time=1760522400",22,1.0833333333333333
9.0998,39.236000000000004,9.117199999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.0998&destination=39.22%2C9.117199999999999&travelmode=transit&departure_time=1760522400",22,3.9833333333333334
9.0998,39.236000000000004,9.1184,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.0998&destination=39.22%2C9.1184&travelmode=transit&departure_time=1760522400",23,3.9833333333333334
9.0998,39.236000000000004,9.1196,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.0998&destination=39.22%2C9.1196&travelmode=transit&departure_time=1760522400",26,3.9833333333333334
9.0998,39.236000000000004,9.1208,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.0998&destination=39.22%2C9.1208&travelmode=transit&departure_time=1760522400",28,3.9833333333333334
9.101,39.236000000000004,9.11,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.101&destination=39.22%2C9.11&travelmode=transit&departure_time=1760522400",25,1.1333333333333333
9.101,39.236000000000004,9.1112,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.101&destination=39.22%2C9.1112&travelmode=transit&departure_time=1760522400",22,1.1333333333333333
9.101,39.236000000000004,9.1124,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.101&destination=39.22%2C9.1124&travelmode=transit&departure_time=1760522400",19,1.1333333333333333
9.101,39.236000000000004,9.1136,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.101&destination=39.22%2C9.1136&travelmode=transit&departure_time=1760522400",19,1.1333333333333333
9.101,39.236000000000004,9.114799999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.101&destination=39.22%2C9.114799999999999&travelmode=transit&departure_time=1760522400",24,1.1333333333333333
9.101,39.236000000000004,9.116,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.101&destination=39.22%2C9.116&travelmode=transit&departure_time=1760522400",22,1.1333333333333333
9.101,39.236000000000004,9.117199999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.101&destination=39.22%2C9.117199999999999&travelmode=transit&departure_time=1760522400",22,6.133333333333334
9.101,39.236000000000004,9.1184,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.101&destination=39.22%2C9.1184&travelmode=transit&departure_time=1760522400",23,6.133333333333334
9.101,39.236000000000004,9.1196,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.101&destination=39.22%2C9.1196&travelmode=transit&departure_time=1760522400",26,6.133333333333334
9.101,39.236000000000004,9.1208,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.101&destination=39.22%2C9.1208&travelmode=transit&departure_time=1760522400",28,6.133333333333334
9.1022,39.236000000000004,9.11,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.1022&destination=39.22%2C9.11&travelmode=transit&departure_time=1760522400",25,5.45
9.1022,39.236000000000004,9.1112,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.1022&destination=39.22%2C9.1112&travelmode=transit&departure_time=1760522400",24,1.1166666666666667
9.1022,39.236000000000004,9.1124,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.1022&destination=39.22%2C9.1124&travelmode=transit&departure_time=1760522400",21,1.1166666666666667
9.1022,39.236000000000004,9.1136,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.1022&destination=39.22%2C9.1136&travelmode=transit&departure_time=1760522400",21,1.1166666666666667
9.1022,39.236000000000004,9.114799999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.1022&destination=39.22%2C9.114799999999999&travelmode=transit&departure_time=1760522400",26,1.1166666666666667
9.1022,39.236000000000004,9.116,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.1022&destination=39.22%2C9.116&travelmode=transit&departure_time=1760522400",24,1.1166666666666667
9.1022,39.236000000000004,9.117199999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.1022&destination=39.22%2C9.117199999999999&travelmode=transit&departure_time=1760522400",23,3.8833333333333333
9.1022,39.236000000000004,9.1184,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.1022&destination=39.22%2C9.1184&travelmode=transit&departure_time=1760522400",24,3.8833333333333333
9.1022,39.236000000000004,9.1196,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.1022&destination=39.22%2C9.1196&travelmode=transit&departure_time=1760522400",26,3.8833333333333333
9.1022,39.236000000000004,9.1208,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.1022&destination=39.22%2C9.1208&travelmode=transit&departure_time=1760522400",28,3.8833333333333333
9.1034,39.236000000000004,9.11,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.1034&destination=39.22%2C9.11&travelmode=transit&departure_time=1760522400",25,7.383333333333334
9.1034,39.236000000000004,9.1112,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.1034&destination=39.22%2C9.1112&travelmode=transit&departure_time=1760522400",26,1.1
9.1034,39.236000000000004,9.1124,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.1034&destination=39.22%2C9.1124&travelmode=transit&departure_time=1760522400",23,1.1
9.1034,39.236000000000004,9.1136,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.1034&destination=39.22%2C9.1136&travelmode=transit&departure_time=1760522400",23,1.1
9.1034,39.236000000000004,9.114799999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.1034&destination=39.22%2C9.114799999999999&travelmode=transit&departure_time=1760522400",28,1.1
9.1034,39.236000000000004,9.116,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.1034&destination=39.22%2C9.116&travelmode=transit&departure_time=1760522400",26,1.1
9.1034,39.236000000000004,9.117199999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.1034&destination=39.22%2C9.117199999999999&travelmode=transit&departure_time=1760522400",24,3.8833333333333333
9.1034,39.236000000000004,9.1184,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.1034&destination=39.22%2C9.1184&travelmode=transit&departure_time=1760522400",24,3.8833333333333333
9.1034,39.236000000000004,9.1196,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.1034&destination=39.22%2C9.1196&travelmode=transit&departure_time=1760522400",26,3.8833333333333333
9.1034,39.236000000000004,9.1208,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.1034&destination=39.22%2C9.1208&travelmode=transit&departure_time=1760522400",28,3.8833333333333333
9.104600000000001,39.236000000000004,9.11,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.104600000000001&destination=39.22%2C9.11&travelmode=transit&departure_time=1760522400",24,5.5
9.104600000000001,39.236000000000004,9.1112,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.104600000000001&destination=39.22%2C9.1112&travelmode=transit&departure_time=1760522400",27,1.0666666666666667
9.104600000000001,39.236000000000004,9.1124,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.104600000000001&destination=39.22%2C9.1124&travelmode=transit&departure_time=1760522400",24,1.0666666666666667
9.104600000000001,39.236000000000004,9.1136,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.104600000000001&destination=39.22%2C9.1136&travelmode=transit&departure_time=1760522400",24,1.0666666666666667
9.104600000000001,39.236000000000004,9.114799999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.104600000000001&destination=39.22%2C9.114799999999999&travelmode=transit&departure_time=1760522400",28,4.116666666666666
9.104600000000001,39.236000000000004,9.116,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.104600000000001&destination=39.22%2C9.116&travelmode=transit&departure_time=1760522400",26,4.116666666666666
9.104600000000001,39.236000000000004,9.117199999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.104600000000001&destination=39.22%2C9.117199999999999&travelmode=transit&departure_time=1760522400",23,4.116666666666666
9.104600000000001,39.236000000000004,9.1184,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.104600000000001&destination=39.22%2C9.1184&travelmode=transit&departure_time=1760522400",23,4.116666666666666
9.104600000000001,39.236000000000004,9.1196,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.104600000000001&destination=39.22%2C9.1196&travelmode=transit&departure_time=1760522400",25,4.116666666666666
9.104600000000001,39.236000000000004,9.1208,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.104600000000001&destination=39.22%2C9.1208&travelmode=transit&departure_time=1760522400",26,4.116666666666666
9.1058,39.236000000000004,9.11,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.1058&destination=39.22%2C9.11&travelmode=transit&departure_time=1760522400",23,3.533333333333333
9.1058,39.236000000000004,9.1112,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.1058&destination=39.22%2C9.1112&travelmode=transit&departure_time=1760522400",28,1.1666666666666667
9.1058,39.236000000000004,9.1124,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.1058&destination=39.22%2C9.1124&travelmode=transit&departure_time=1760522400",25,1.1666666666666667
9.1058,39.236000000000004,9.1136,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.1058&destination=39.22%2C9.1136&travelmode=transit&departure_time=1760522400",25,1.1666666666666667
9.1058,39.236000000000004,9.114799999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.1058&destination=39.22%2C9.114799999999999&travelmode=transit&departure_time=1760522400",27,4.2
9.1058,39.236000000000004,9.116,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.1058&destination=39.22%2C9.116&travelmode=transit&departure_time=1760522400",25,4.2
9.1058,39.236000000000004,9.117199999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.1058&destination=39.22%2C9.117199999999999&travelmode=transit&departure_time=1760522400",22,4.2
9.1058,39.236000000000004,9.1184,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.1058&destination=39.22%2C9.1184&travelmode=transit&departure_time=1760522400",22,4.2
9.1058,39.236000000000004,9.1196,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.1058&destination=39.22%2C9.1196&travelmode=transit&departure_time=1760522400",24,4.2
9.1058,39.236000000000004,9.1208,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.236000000000004%2C9.1058&destination=39.22%2C9.1208&travelmode=transit&departure_time=1760522400",24,4.2
9.095,39.237,9.11,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.237%2C9.095&destination=39.22%2C9.11&travelmode=transit&departure_time=1760522400",27,1.1166666666666667
9.095,39.237,9.1112,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.237%2C9.095&destination=39.22%2C9.1112&travelmode=transit&departure_time=1760522400",32,1.2166666666666666
9.095,39.237,9.1124,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.237%2C9.095&destination=39.22%2C9.1124&travelmode=transit&departure_time=1760522400",29,1.2166666666666666
9.095,39.237,9.1136,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.237%2C9.095&destination=39.22%2C9.1136&travelmode=transit&departure_time=1760522400",29,1.2166666666666666
9.095,39.237,9.114799999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.237%2C9.095&destination=39.22%2C9.114799999999999&travelmode=transit&departure_time=1760522400",35,1.2166666666666666
9.095,39.237,9.116,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.237%2C9.095&destination=39.22%2C9.116&travelmode=transit&departure_time=1760522400",33,1.2166666666666666
9.095,39.237,9.117199999999999,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.237%2C9.095&destination=39.22%2C9.117199999999999&travelmode=transit&departure_time=1760522400",34,4.0
9.095,39.237,9.1184,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.237%2C9.095&destination=39.22%2C9.1184&travelmode=transit&departure_time=1760522400",35,4.0
9.095,39.237,9.1196,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.237%2C9.095&destination=39.22%2C9.1196&travelmode=transit&departure_time=1760522400",38,4.0
9.095,39.237,9.1208,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.237%2C9.095&destination=39.22%2C9.1208&travelmode=transit&departure_time=1760522400",38,7.833333333333333
9.096200000000001,39.237,9.11,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.237%2C9.096200000000001&destination=39.22%2C9.11&travelmode=transit&departure_time=1760522400",27,1.1666666666666667
9.096200000000001,39.237,9.1112,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.237%2C9.096200000000001&destination=39.22%2C9.1112&travelmode=transit&departure_time=1760522400",30,1.0166666666666666
9.096200000000001,39.237,9.1124,39.22,"https://www.google.com/maps/dir/?api=1&origin=39.237%2C9.096200000000001&destination=39.22%2C9.1124&travelmode=transit&departure_time=1760522400",27,1.0166666666666666
